property_type,society,sector,price,price_per_sqft,area,areaWithType,bedRoom,bathroom,balcony,floorNum,facing,agePossession,super_built_up_area,built_up_area,carpet_area,others,store room,pooja room,servant room,study room,furnishing_type,luxury_score
house,independent,sector 28,0.75,21114.0,355.20869999999996,Plot area 40(33.45 sq.m.),7,4,3+,4.0,not available,Moderately Old,,360.0,,0,0,0,0,0,1,7
flat,antriksh heights,sector 84,0.9,4444.0,2025.0,Super Built up area 2025(188.13 sq.m.),3,3,3,18.0,not available,Relatively New,2025.0,,,0,0,1,1,0,0,59
flat,hero homes,sector 104,1.4,15819.0,885.0,Super Built up area 1389(129.04 sq.m.)Carpet area: 884.58 sq.ft. (82.18 sq.m.),3,2,2,4.0,North,Undefined,1389.0,,884.58,0,0,0,0,0,0,49
flat,brisk lumbini terrace homes,sector 109,1.38,6339.0,2177.0,Carpet area: 2177 (202.25 sq.m.),3,3,1,4.0,not available,Moderately Old,,,2177.0,0,0,0,0,0,1,20
flat,emaar mgf emerald floors premier,sector 65,2.77,14025.0,1975.0,Carpet area: 1975 (183.48 sq.m.),4,4,3+,3.0,North-East,Relatively New,,,1975.0,0,0,0,1,1,2,174
flat,godrej aria,sector 79,1.3,9623.0,1351.0,Super Built up area 1351(125.51 sq.m.),2,4,2,3.0,East,Relatively New,1351.0,,,0,0,0,0,0,1,53
flat,dlf the ultima,sector 81,2.34,11185.0,2092.0,Super Built up area 2092(194.35 sq.m.)Built Up area: 1760 sq.ft. (163.51 sq.m.)Carpet area: 1670 sq.ft. (155.15 sq.m.),3,4,3+,14.0,South-East,Relatively New,2092.0,1760.0,1670.0,0,0,0,1,0,2,174
flat,lotus homz,sector 111,0.6,8451.0,710.0,Carpet area: 710 (65.96 sq.m.),2,2,3,9.0,East,New Property,,,710.0,0,0,0,0,0,1,52
house,independent,sector 26,8.1,35329.0,2292.7107,Plot area 255(213.21 sq.m.),5,5,2,4.0,East,Old Property,,2295.0,,0,0,0,0,0,0,42
house,anamika enclave,sector 12,6.0,6667.0,9000.0,Plot area 4140(384.62 sq.m.)Built Up area: 9000 sq.ft. (836.13 sq.m.),9,9,3+,3.0,North-West,Old Property,,9000.0,,0,0,0,0,0,0,9
flat,emaar mgf emerald floors premier,sector 65,2.25,13636.0,1650.0,Super Built up area 1650(153.29 sq.m.)Built Up area: 1600 sq.ft. (148.64 sq.m.)Carpet area: 1350 sq.ft. (125.42 sq.m.),3,3,3,3.0,South-West,Relatively New,1650.0,1600.0,1350.0,0,0,0,1,1,0,49
house,independent,sector 41,11.0,33951.0,3239.9339,Plot area 360(301.01 sq.m.),4,4,2,3.0,East,New Property,,3240.0,,0,0,1,1,1,0,35
flat,sare crescent parc,sector 92,0.9,4278.0,2104.0,Super Built up area 1870(173.73 sq.m.),4,5,3+,14.0,North-East,Relatively New,1870.0,,,1,0,0,1,0,1,62
flat,chd avenue,sector 71,1.3,5532.0,2350.0,Super Built up area 2350(218.32 sq.m.),4,4,3,5.0,North-East,Moderately Old,2350.0,,,0,0,0,1,0,0,126
flat,breez global hill view,sohna road,0.35,5319.0,658.0,Built Up area: 658 (61.13 sq.m.)Carpet area: 554.17 sq.ft. (51.48 sq.m.),2,2,2,18.0,not available,New Property,,658.0,554.17,0,0,0,0,0,1,15
flat,bestech park view spa next,sector 67,3.32,12600.0,2635.0,Super Built up area 2635(244.8 sq.m.),4,5,3+,12.0,West,Moderately Old,2635.0,,,0,0,0,1,0,0,174
house,ashok vihar phase iii extension,sector 5,0.4,8848.0,452.0838,Plot area 50(41.81 sq.m.),7,4,3+,4.0,not available,New Property,,450.0,,0,0,1,0,0,1,7
flat,sidhartha ncr one,sector 95,0.57,4179.0,1364.0,Built Up area: 1364 (126.72 sq.m.)Carpet area: 1232 sq.ft. (114.46 sq.m.),2,2,2,10.0,not available,Undefined,,1364.0,1232.0,0,0,0,0,0,1,0
flat,godrej summit,sector 104,0.75,5910.0,1269.0,Super Built up area 1269(117.89 sq.m.),2,2,3,6.0,East,Relatively New,1269.0,,,1,0,0,0,0,1,79
house,independent,sector 110,1.0,9290.0,1076.3899999999999,Plot area 120(100.34 sq.m.)Built Up area: 120 sq.yards (100.34 sq.m.)Carpet area: 100 sq.yards (83.61 sq.m.),3,2,2,1.0,North,Old Property,,120.0,100.0,0,0,1,0,0,0,0
flat,pareena coban residences,sector 99a,1.45,7261.0,1997.0,Super Built up area 1997(185.53 sq.m.),3,5,3,11.0,not available,Relatively New,1997.0,,,1,0,0,1,0,0,49
flat,central park flower valley aqua front towers,sector 33,1.7,9450.0,1799.0,Super Built up area 1799(167.13 sq.m.)Carpet area: 1590 sq.ft. (147.72 sq.m.),3,3,3+,5.0,East,New Property,1799.0,,1590.0,0,0,0,0,0,0,44
flat,signature global synera,sector 81,0.45,7525.0,598.0,Carpet area: 598 (55.56 sq.m.),2,2,2,6.0,North-East,Relatively New,,,598.0,0,1,0,0,0,0,39
flat,shapoorji pallonji joyville gurugram,sector 102,1.28,10535.0,1215.0,Super Built up area 1215(112.88 sq.m.),2,2,3,10.0,East,Relatively New,1215.0,,,0,0,0,0,0,0,49
flat,ireo uptown,sector 66,1.32,11438.0,1154.0,Super Built up area 1158(107.58 sq.m.),2,2,2,6.0,not available,Relatively New,1158.0,,,0,0,0,0,0,1,45
house,eldeco mansionz,sector 48,5.15,18911.0,2723.2666999999997,Plot area 303(253.35 sq.m.)Built Up area: 302 sq.yards (252.51 sq.m.)Carpet area: 300 sq.yards (250.84 sq.m.),5,7,3,2.0,East,Moderately Old,,302.0,300.0,0,0,1,1,0,0,145
flat,dlf regal gardens,sector 90,1.19,5504.0,2162.0,Super Built up area 1726(160.35 sq.m.),3,3,2,11.0,South-East,Relatively New,1726.0,,,1,0,0,0,0,0,88
house,independent,sector 26,8.9,32942.0,2701.7389,Plot area 300(250.84 sq.m.),4,4,3+,2.0,South-East,Old Property,,2700.0,,0,1,1,1,1,1,82
flat,pyramid urban homes,sector 86,0.42,8485.0,495.0,Carpet area: 501 (46.54 sq.m.),2,2,1,2.0,North-East,New Property,,,501.0,1,0,1,1,1,0,84
flat,experion the heartsong,sector 108,1.25,8333.0,1500.0,Super Built up area 1758(163.32 sq.m.)Built Up area: 1500 sq.ft. (139.35 sq.m.)Carpet area: 1350 sq.ft. (125.42 sq.m.),3,3,3,1.0,South-East,Relatively New,1758.0,1500.0,1350.0,0,0,1,1,0,1,174
flat,emaar palm gardens,sector 83,1.3,11872.0,1095.0,Super Built up area 1720(159.79 sq.m.)Carpet area: 1095.3 sq.ft. (101.76 sq.m.),3,3,3,16.0,North,Relatively New,1720.0,,1095.3,0,0,0,1,0,0,174
flat,antriksh heights,sector 84,0.89,4369.0,2037.0,Super Built up area 2025(188.13 sq.m.),3,3,3,8.0,North,Relatively New,2025.0,,,0,0,1,0,0,1,67
flat,godrej,sector 79,1.35,8970.0,1505.0,Super Built up area 1505(139.82 sq.m.),3,3,2,7.0,South-West,Relatively New,1505.0,,,0,0,0,0,0,1,118
flat,piedmont taksila heights,sector 37c,0.9,5856.0,1537.0,Built Up area: 1537 (142.79 sq.m.),3,3,3,9.0,South-West,Moderately Old,,1537.0,,0,0,0,0,0,0,94
flat,ats tourmaline,sector 109,2.3,8897.0,2585.0,Super Built up area 2585(240.15 sq.m.),3,4,3+,10.0,East,New Property,2585.0,,,1,0,0,1,0,1,74
flat,the new crpf apartments,sector 9a,0.75,5814.0,1290.0,Carpet area: 1290 (119.84 sq.m.),3,3,3,6.0,East,Old Property,,,1290.0,0,0,1,0,0,0,31
flat,tarc maceo,sector 91,1.8,7759.0,2320.0,Carpet area: 2320 (215.54 sq.m.),4,3,3+,0.0,North,Relatively New,,,2320.0,0,0,1,0,1,2,45
flat,kamroon court,sector 43,2.75,13750.0,2000.0,Carpet area: 2000 (185.81 sq.m.),3,4,3+,5.0,North-East,Moderately Old,,,2000.0,1,0,0,1,0,0,49
flat,puri emerald bay,sector 104,2.49,10163.0,2450.0,Super Built up area 2450(227.61 sq.m.),3,3,3+,14.0,South,Relatively New,2450.0,,,0,0,0,1,0,0,129
flat,central park resorts,sector 48,5.15,20901.0,2464.0,Super Built up area 2464(228.91 sq.m.)Built Up area: 2364 sq.ft. (219.62 sq.m.)Carpet area: 2264 sq.ft. (210.33 sq.m.),3,3,3+,8.0,North-West,Moderately Old,2464.0,2364.0,2264.0,0,0,0,1,0,2,53
flat,orchid petals,sector 49,4.21,11836.0,3557.0,Super Built up area 3557(330.46 sq.m.),5,6,3+,14.0,South-East,Relatively New,3557.0,,,0,0,1,1,0,0,35
flat,experion the heartsong,sector 108,1.65,8238.0,2003.0,Super Built up area 2003(186.08 sq.m.)Built Up area: 1771.32 sq.ft. (164.56 sq.m.)Carpet area: 1302.01 sq.ft. (120.96 sq.m.),3,4,3,3.0,North-West,Moderately Old,2003.0,1771.32,1302.01,0,0,0,0,1,0,75
flat,ild greens,sector 37c,1.0,4320.0,2315.0,Super Built up area 1875(174.19 sq.m.),3,3,3+,5.0,North,Under Construction,1875.0,,,0,0,0,0,0,1,51
flat,sbtl caladium,sector 109,1.2,6383.0,1880.0,Super Built up area 1880(174.66 sq.m.),3,2,2,8.0,South,Relatively New,1880.0,,,0,0,0,0,0,1,151
flat,microtek greenburg,sector 86,1.25,8446.0,1480.0,Super Built up area 1480(137.5 sq.m.),2,2,3,13.0,West,Moderately Old,1480.0,,,0,0,0,0,1,0,6
flat,experion the heartsong,sector 108,2.28,8204.0,2779.0,Super Built up area 2779(258.18 sq.m.),4,5,3+,8.0,North,Relatively New,2779.0,,,0,0,0,0,0,1,101
house,independent,sector 55,7.49,27723.0,2701.7389,Plot area 300(250.84 sq.m.),12,12,3+,4.0,South-East,Relatively New,,2700.0,,0,0,1,1,1,0,49
flat,puri diplomatic greens,sector 111,2.65,13590.0,1950.0,Super Built up area 2215(205.78 sq.m.)Carpet area: 1950 sq.ft. (181.16 sq.m.),3,4,2,7.0,West,Relatively New,2215.0,,1950.0,0,0,0,1,0,0,159
house,international city by sobha phase,sector 109,8.48,23587.0,3595.1425999999997,Plot area 400(334.45 sq.m.),4,6,3+,3.0,North-East,New Property,,3600.0,,0,1,1,1,1,0,153
flat,ss the leaf,sector 85,1.78,7392.0,2408.0,Super Built up area 2408(223.71 sq.m.),3,4,3+,6.0,West,New Property,2408.0,,,0,1,0,0,0,1,113
flat,housing apna enclave,sector 4,0.39,4105.0,950.0,Built Up area: 950 (88.26 sq.m.)Carpet area: 750 sq.ft. (69.68 sq.m.),2,2,1,1.0,North-East,Undefined,,950.0,750.0,0,0,0,0,0,1,0
flat,shri banke bihari society,sector 56,1.37,9133.0,1500.0,Super Built up area 1500(139.35 sq.m.)Built Up area: 1450 sq.ft. (134.71 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3,3,3+,2.0,North-East,Old Property,1500.0,1450.0,1400.0,1,0,0,0,0,0,174
flat,mm woodshire,sector 107,0.8,5857.0,1366.0,Super Built up area 1366(126.91 sq.m.),2,2,3+,14.0,not available,New Property,1366.0,,,0,0,0,0,0,1,67
flat,ats tourmaline,sector 109,1.4,8000.0,1750.0,Super Built up area 1750(162.58 sq.m.),3,3,3+,12.0,North-West,Relatively New,1750.0,,,1,0,0,0,0,1,65
house,independent,sector 23,4.0,16443.0,2432.6414,Plot area 270(225.75 sq.m.),3,3,2,2.0,East,Moderately Old,,2430.0,,0,0,0,1,0,0,115
flat,viridian the plaza,sector 106,0.46,6571.0,700.0,Carpet area: 700 (65.03 sq.m.),1,1,1,18.0,not available,New Property,,,700.0,0,0,0,0,0,0,104
house,independent,sector 7,2.25,15599.0,1442.3626,Plot area 160(133.78 sq.m.),3,3,2,2.0,North-West,Old Property,,1440.0,,0,0,0,0,0,0,27
flat,sare homes,sector 92,0.8,5253.0,1523.0,Carpet area: 1523 (141.49 sq.m.),3,3,3,7.0,North-West,Relatively New,,,1523.0,0,0,0,0,1,0,80
flat,pivotal devaan,sector 84,0.34,7039.0,483.0,Carpet area: 483 (44.87 sq.m.),2,2,1,1.0,East,Relatively New,,,483.0,0,1,0,0,0,0,84
flat,conscient heritage max,sector 102,2.0,9307.0,2149.0,Super Built up area 2149(199.65 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1650 sq.ft. (153.29 sq.m.),3,4,3+,13.0,North-East,Relatively New,2149.0,1900.0,1650.0,0,0,0,1,1,0,174
flat,paras dews,sector 106,1.28,7273.0,1760.0,Super Built up area 1760(163.51 sq.m.)Built Up area: 1186 sq.ft. (110.18 sq.m.)Carpet area: 1130 sq.ft. (104.98 sq.m.),3,4,3+,24.0,North-West,Relatively New,1760.0,1186.0,1130.0,0,0,0,1,0,1,49
flat,emaar mgf emerald floors premier,sector 65,2.0,12121.0,1650.0,Carpet area: 1650 (153.29 sq.m.),3,3,3,1.0,North-West,Relatively New,,,1650.0,0,0,0,1,0,0,124
flat,godrej frontier,sector 80,1.6,6999.0,2286.0,Super Built up area 2262(210.15 sq.m.),3,3,3,5.0,not available,Moderately Old,2262.0,,,0,0,0,1,0,1,53
flat,avl gurgaon,sector 36a,0.65,8953.0,726.0,Super Built up area 726(67.45 sq.m.),2,2,2,7.0,not available,Relatively New,726.0,,,0,0,0,0,0,0,89
flat,mapsko casa bella,sector 82,0.86,8121.0,1059.0,Super Built up area 1430(132.85 sq.m.)Carpet area: 1056 sq.ft. (98.11 sq.m.),3,3,3,5.0,South,Moderately Old,1430.0,,1056.0,0,0,0,0,1,0,120
flat,raheja the vedaanta floors,sector 108,0.7,4522.0,1548.0,Carpet area: 1548 (143.81 sq.m.),2,2,3,1.0,not available,Moderately Old,,,1548.0,0,0,0,0,0,0,0
flat,umang winter hills,sector 77,1.35,7781.0,1735.0,Super Built up area 1735(161.19 sq.m.)Carpet area: 1199 sq.ft. (111.39 sq.m.),3,3,3+,7.0,not available,New Property,1735.0,,1199.0,0,1,0,0,0,0,96
house,independent,sector 41,7.0,28275.0,2475.697,Plot area 275(229.94 sq.m.),7,7,3+,3.0,South-West,Moderately Old,,2475.0,,0,1,1,1,1,2,151
house,uppal southend,sector 49,6.75,32325.0,2088.1965999999998,Plot area 232(193.98 sq.m.),12,12,3+,3.0,North,Moderately Old,,2088.0,,1,0,1,1,1,0,49
house,independent,sector 24,3.5,32516.0,1076.3899999999999,Plot area 120(100.34 sq.m.),5,4,3,3.0,North-West,Old Property,,1080.0,,0,0,0,0,0,0,15
flat,corona optus,sector 37c,1.44,7236.0,1990.0,Super Built up area 1990(184.88 sq.m.)Carpet area: 1600 sq.ft. (148.64 sq.m.),3,3,3+,2.0,North-West,Relatively New,1990.0,,1600.0,1,0,0,1,1,0,49
flat,dlf the ultima,sector 81,2.5,11726.0,2132.0,Super Built up area 2132(198.07 sq.m.)Built Up area: 2130 sq.ft. (197.88 sq.m.)Carpet area: 2129 sq.ft. (197.79 sq.m.),3,3,2,4.0,South-East,Relatively New,2132.0,2130.0,2129.0,0,0,0,1,0,2,82
house,dlf city plots,sector 26,17.3,38267.0,4520.838,Plot area 502(419.74 sq.m.),6,7,3+,3.0,North,New Property,,4518.0,,0,1,1,1,1,0,124
flat,smart world one,dwarka expressway,1.65,5933.0,2781.0,Carpet area: 2785 (258.73 sq.m.),3,4,3,6.0,not available,Under Construction,,,2785.0,0,0,0,0,0,1,0
flat,godrej summit,sector 104,0.82,9856.0,832.0,Carpet area: 77.31,2,2,3,12.0,not available,Relatively New,,,77.31,0,0,0,0,1,0,120
flat,sare crescent parc,sector 92,0.9,4259.0,2113.0,Super Built up area 1995(185.34 sq.m.),4,5,3+,3.0,not available,Relatively New,1995.0,,,0,0,0,1,0,1,0
flat,supertech hues,sector 68,0.82,6949.0,1180.0,Super Built up area 1180(109.63 sq.m.),2,2,3+,21.0,not available,Under Construction,1180.0,,,1,0,0,0,0,0,72
flat,mm golfestate,sector 65,4.94,16234.0,3043.0,Super Built up area 3043(282.7 sq.m.),3,4,3,15.0,North-East,Moderately Old,3043.0,,,0,0,0,1,0,1,165
flat,dlf new town heights,sector 91,1.65,6346.0,2600.0,Super Built up area 2364(219.62 sq.m.),4,4,3+,11.0,West,Moderately Old,2364.0,,,0,0,0,1,0,0,72
flat,godrej,sector 79,1.93,8532.0,2262.0,Super Built up area 2262(210.15 sq.m.),3,4,3+,5.0,East,Relatively New,2262.0,,,0,0,0,1,0,0,158
flat,hcbs sports ville,sohna road,0.22,4603.0,478.0,Built Up area: 477.85 (44.39 sq.m.)Carpet area: 321.6 sq.ft. (29.88 sq.m.),1,1,1,9.0,East,Relatively New,,477.809521,321.6,0,0,0,0,0,0,44
house,independent,sector 108,1.7,5661.0,3003.1281,Built Up area: 3000 (278.71 sq.m.)Carpet area: 2600 sq.ft. (241.55 sq.m.),4,4,3+,1.0,North-East,Undefined,,3000.0,2600.0,0,0,0,0,0,1,0
house,independent,sector 46,5.65,23859.0,2368.058,Plot area 263(219.9 sq.m.),8,6,3+,3.0,South-West,Moderately Old,,2367.0,,0,0,0,1,0,0,67
house,vatika india next,sector 83,1.7,7857.0,2163.5439,Plot area 240(200.67 sq.m.),3,3,3+,4.0,North-West,New Property,,2160.0,,0,0,1,1,0,1,0
flat,signature global city,sector 92,0.99,9074.0,1091.0,Built Up area: 1091 (101.36 sq.m.),3,2,3,1.0,not available,Undefined,,1091.0,,0,0,0,0,0,1,24
flat,vatika inxt floors,sector 82a,0.75,7500.0,1000.0,Built Up area: 1000 (92.9 sq.m.)Carpet area: 650 sq.ft. (60.39 sq.m.),2,2,2,1.0,not available,Undefined,,1000.0,650.0,0,0,0,0,0,1,0
flat,ramson kshitij sec-gurugram,sector 95,0.27,2700.0,1000.0,Super Built up area 1000(92.9 sq.m.)Carpet area: 550 sq.ft. (51.1 sq.m.),2,2,0,1.0,West,Undefined,1000.0,,550.0,0,0,0,0,0,1,0
house,bptp visionnaire,sector 70a,5.25,20155.0,2604.8638,Plot area 290(242.48 sq.m.),5,4,3+,3.0,North-East,New Property,,2610.0,,0,0,0,1,0,0,49
house,independent,sector 26,9.0,33312.0,2701.7389,Plot area 300(250.84 sq.m.),5,5,2,3.0,South-West,Old Property,,2700.0,,0,1,1,1,1,2,110
flat,signature global the millennia,sector 37d,0.55,9167.0,600.0,Super Built up area 600(55.74 sq.m.),2,2,3,3.0,not available,New Property,600.0,,,0,0,0,0,0,1,53
flat,dlf regal gardens,sector 90,1.29,7104.0,1816.0,Super Built up area 1818(168.9 sq.m.)Built Up area: 1817 sq.ft. (168.8 sq.m.)Carpet area: 1816 sq.ft. (168.71 sq.m.),3,3,3+,12.0,South-East,Relatively New,1818.0,1817.0,1816.0,0,0,0,1,0,1,152
flat,shree vardhman victoria,sector 70,1.63,8359.0,1950.0,Super Built up area 1950(181.16 sq.m.)Carpet area: 1161 sq.ft. (107.86 sq.m.),3,3,3,5.0,East,New Property,1950.0,,1161.0,1,0,0,1,0,1,49
flat,eldeco accolade,sohna road,1.14,6529.0,1746.0,Super Built up area 1751(162.67 sq.m.)Carpet area: 1062 sq.ft. (98.66 sq.m.),3,3,3+,4.0,East,Relatively New,1751.0,,1062.0,0,0,0,0,0,1,157
flat,smart world gems,sector 89,1.25,8784.0,1423.0,Super Built up area 1423(132.2 sq.m.),3,3,3,2.0,North,Undefined,1423.0,,,0,0,1,0,0,0,12
flat,vatika gurgaon,sector 83,0.87,6988.0,1245.0,Super Built up area 1245(115.66 sq.m.),2,2,2,3.0,East,Moderately Old,1245.0,,,0,0,0,0,0,1,35
flat,bptp terra,sector 37d,1.78,8124.0,2191.0,Super Built up area 2191(203.55 sq.m.),4,3,3,10.0,East,Relatively New,2191.0,,,0,0,0,1,0,1,127
flat,dlf the ultima,sector 81,3.45,12013.0,2872.0,Super Built up area 2872(266.82 sq.m.),4,4,3+,10.0,East,New Property,2872.0,,,0,0,0,1,0,2,165
flat,spire woods now aindependentda by alpha corp,sector 103,1.25,6902.0,1811.0,Carpet area: 1811 (168.25 sq.m.),3,4,3,11.0,not available,Under Construction,,,1811.0,0,0,0,1,1,0,105
flat,sare homes,sector 92,1.25,6200.0,2016.0,Built Up area: 2040 (189.52 sq.m.),4,3,0,16.0,not available,Undefined,,2040.0,,0,0,0,0,0,1,49
flat,ansal heights,sector 92,0.6,4545.0,1320.0,Super Built up area 1320(122.63 sq.m.),2,2,3,11.0,not available,Under Construction,1320.0,,,1,0,0,0,0,1,23
flat,la vida by tata housing,sector 113,2.4,10825.0,2217.0,Super Built up area 2217(205.97 sq.m.)Built Up area: 1940 sq.ft. (180.23 sq.m.)Carpet area: 1730 sq.ft. (160.72 sq.m.),3,4,3+,5.0,North-East,Relatively New,2217.0,1940.0,1730.0,0,0,0,1,0,1,49
flat,railway officers rpf society,sector 9a,1.3,5039.0,2580.0,Built Up area: 2580 (239.69 sq.m.),4,4,3+,9.0,East,Undefined,,2580.0,,0,0,0,0,0,1,0
house,international city by sobha phase,sector 109,11.25,25004.0,4499.3102,Plot area 500(418.06 sq.m.),7,5,3+,4.0,North-East,Relatively New,,4500.0,,0,0,1,1,1,0,42
house,unitech nirvana birch court,sector 50,7.1,32870.0,2160.0,Plot area 240(22.3 sq.m.),3,3,3,1.0,East,Moderately Old,,2160.0,,0,0,0,1,0,1,49
flat,signature global park,sohna road,0.85,7863.0,1081.0,Super Built up area 1081(100.43 sq.m.)Built Up area: 1080 sq.ft. (100.34 sq.m.)Carpet area: 670 sq.ft. (62.25 sq.m.),3,2,2,4.0,East,New Property,1081.0,1080.0,670.0,0,0,0,0,0,0,23
flat,ss the leaf,sector 85,1.99,8660.0,2298.0,Super Built up area 2408(223.71 sq.m.)Built Up area: 2398 sq.ft. (222.78 sq.m.)Carpet area: 2298 sq.ft. (213.49 sq.m.),3,4,3+,17.0,East,Relatively New,2408.0,2398.0,2298.0,0,0,0,1,0,0,174
flat,emaar palm gardens,sector 83,1.76,9263.0,1900.0,Super Built up area 1900(176.52 sq.m.)Built Up area: 1600 sq.ft. (148.64 sq.m.)Carpet area: 1240.04 sq.ft. (115.2 sq.m.),3,3,3,5.0,South-East,Relatively New,1900.0,1600.0,1240.04,0,0,0,1,0,0,174
flat,unitech sunbreeze,sector 69,0.75,6849.0,1095.0,Super Built up area 1095(101.73 sq.m.),2,2,2,4.0,not available,Under Construction,1095.0,,,0,0,0,0,0,1,0
flat,spaze privvy the address,sector 93,1.25,5700.0,2193.0,Built Up area: 2105 (195.56 sq.m.)Carpet area: 1700 sq.ft. (157.94 sq.m.),4,4,3,16.0,not available,Relatively New,,2105.0,1700.0,0,0,0,0,0,1,0
flat,mm sierra,sector 68,1.13,9076.0,1245.0,Super Built up area 1245(115.66 sq.m.)Built Up area: 1130 sq.ft. (104.98 sq.m.)Carpet area: 930 sq.ft. (86.4 sq.m.),2,2,3,9.0,West,Relatively New,1245.0,1130.0,930.0,0,0,0,0,0,0,149
house,housing board colony,sector 28,5.5,30597.0,1797.5712999999998,Plot area 200(167.23 sq.m.),4,3,3,2.0,North,Old Property,,1800.0,,1,0,1,0,0,0,22
flat,the close north,sector 50,2.35,11768.0,1997.0,Super Built up area 1997(185.53 sq.m.)Built Up area: 1950 sq.ft. (181.16 sq.m.)Carpet area: 1850 sq.ft. (171.87 sq.m.),3,3,3+,8.0,North-East,Moderately Old,1997.0,1950.0,1850.0,0,0,0,0,0,0,165
flat,suncity vatsal valley,gwal pahari,1.45,10140.0,1430.0,Built Up area: 1430 (132.85 sq.m.)Carpet area: 760 sq.ft. (70.61 sq.m.),3,3,3,4.0,not available,Under Construction,,1430.0,760.0,0,0,0,0,0,1,49
flat,ansal sushant residency,sector 57,1.5,6775.0,2214.0,Carpet area: 246 (205.69 sq.m.),3,2,3+,1.0,not available,Moderately Old,,,246.0,0,0,0,0,0,1,87
flat,dlf ridgewood estate,sector 28,2.0,14599.0,1370.0,Super Built up area 1370(127.28 sq.m.),3,3,1,12.0,North-East,Old Property,1370.0,,,0,0,0,0,0,0,96
flat,pareena mi casa,sector 68,1.15,9237.0,1245.0,Super Built up area 1245(115.66 sq.m.),2,2,3,8.0,East,New Property,1245.0,,,0,0,0,0,0,1,49
flat,mm skywalk,sector 74,1.6,9512.0,1682.0,Super Built up area 1682(156.26 sq.m.)Carpet area: 1345 sq.ft. (124.95 sq.m.),2,2,2,26.0,South,Relatively New,1682.0,,1345.0,0,0,0,0,0,0,158
flat,godrej nature plus,sector 33,1.5,10197.0,1471.0,Carpet area: 1385 (128.67 sq.m.),2,2,3+,2.0,South-East,Undefined,,,1385.0,0,0,0,0,0,1,87
flat,signature global synera,sector 81,0.4,6319.0,633.0,Super Built up area 633(58.81 sq.m.)Carpet area: 539 sq.ft. (50.07 sq.m.),2,2,1,12.0,South,Relatively New,633.0,,539.0,0,0,0,0,0,0,23
house,independent,sector 43,5.75,29677.0,1937.502,Plot area 215(179.77 sq.m.),4,4,2,2.0,North,Old Property,,1935.0,,0,1,1,1,0,0,34
house,vipul tatvam villa,sector 48,7.25,27948.0,2594.0998999999997,Plot area 288(240.8 sq.m.),3,4,2,2.0,South,Moderately Old,,2592.0,,0,1,1,1,1,0,115
flat,chd avenue,sector 71,1.12,6215.0,1802.0,Super Built up area 1802(167.41 sq.m.),3,4,3,0.0,South-East,Moderately Old,1802.0,,,0,0,0,1,0,1,65
house,eros rosewood city,sector 49,4.05,20250.0,2000.0,Plot area 1710(158.86 sq.m.)Built Up area: 2000 sq.ft. (185.81 sq.m.)Carpet area: 1950 sq.ft. (181.16 sq.m.),3,3,3,2.0,East,Moderately Old,,2000.0,1950.0,0,1,0,1,0,1,46
flat,vatika the seven lamps,sector 82,0.85,6538.0,1300.0,Super Built up area 1300(120.77 sq.m.),2,2,2,0.0,East,Relatively New,1300.0,,,0,0,0,0,0,0,49
flat,signature global park,sector 36,0.82,7586.0,1081.0,Super Built up area 1081(100.43 sq.m.)Carpet area: 650 sq.ft. (60.39 sq.m.),3,2,2,2.0,not available,New Property,1081.0,,650.0,0,0,0,0,0,0,8
flat,paras quartier,gwal pahari,5.9,11028.0,5350.0,Built Up area: 5350 (497.03 sq.m.),4,4,3+,0.0,not available,Moderately Old,,5350.0,,0,0,0,0,0,1,63
flat,indiabulls centrum park,sector 103,1.34,7486.0,1790.0,Super Built up area 1790(166.3 sq.m.)Carpet area: 1350 sq.ft. (125.42 sq.m.),3,3,3+,13.0,South-East,Relatively New,1790.0,,1350.0,0,0,0,0,1,0,93
flat,ramprastha primera,sector 37d,1.2,13333.0,900.0,Carpet area: 900 (83.61 sq.m.),3,3,3,5.0,North-East,Relatively New,,,900.0,0,1,0,0,0,1,50
flat,dlf icon,sector 43,5.8,20707.0,2801.0,Built Up area: 2801 (260.22 sq.m.),4,4,3+,18.0,not available,Undefined,,2801.0,,0,0,0,0,0,1,0
flat,shapoorji pallonji joyville gurugram,sector 102,1.35,9934.0,1359.0,Super Built up area 1359(126.26 sq.m.),2,2,2,9.0,North-East,Relatively New,1359.0,,,0,0,0,0,0,0,100
house,independent,sector 46,2.4,26544.0,904.1676,Plot area 100(83.61 sq.m.),4,4,3,3.0,East,Moderately Old,,900.0,,0,1,0,0,0,0,44
flat,gls arawali homes,sohna road,0.28,4938.0,567.0,Super Built up area 567(52.68 sq.m.)Built Up area: 500 sq.ft. (46.45 sq.m.)Carpet area: 467 sq.ft. (43.39 sq.m.),2,2,2,3.0,East,Relatively New,567.0,500.0,467.0,0,0,0,0,0,0,42
flat,pareena coban residences,sector 99a,1.16,5809.0,1997.0,Super Built up area 1997(185.53 sq.m.)Built Up area: 1790 sq.ft. (166.3 sq.m.)Carpet area: 1420 sq.ft. (131.92 sq.m.),3,3,3,3.0,North-East,Relatively New,1997.0,1790.0,1420.0,1,0,0,1,0,1,49
